2;15.811388300841896
4;500.0
6;15811.388300841896
8;500000.0
10;15811388.300841896
12;500000000.0
14;15811388300.841896
16;500000000000.0
18;15811388300841.896
20;500000000000000.0
22;1.5811388300841896e+16
24;5e+17
26;1.5811388300841898e+19
28;5e+20
30;1.5811388300841896e+22
32;5e+23
34;1.5811388300841895e+25
36;5e+26
38;1.5811388300841897e+28
40;5e+29
42;1.5811388300841897e+31
44;5.0000000000000004e+32
46;1.5811388300841896e+34
48;5e+35
50;1.5811388300841897e+37
52;5e+38
54;1.5811388300841897e+40
56;5e+41
58;1.5811388300841897e+43
60;5e+44
62;1.5811388300841896e+46
64;5e+47
66;1.5811388300841896e+49
68;5e+50
70;1.58113883008419e+52
72;4.9999999999999995e+53
74;1.5811388300841897e+55
76;5e+56
78;1.5811388300841897e+58
80;5e+59
82;1.5811388300841896e+61
84;5e+62
86;1.5811388300841898e+64
88;5e+65
90;1.5811388300841896e+67
92;5e+68
94;1.5811388300841896e+70
96;5e+71
98;1.5811388300841897e+73
100;5e+74
102;1.5811388300841897e+76
104;5e+77
106;1.5811388300841898e+79
108;5e+80
110;1.5811388300841897e+82
112;4.999999999999999e+83
114;1.5811388300841897e+85
116;5e+86
118;1.5811388300841895e+88
120;5e+89
122;1.5811388300841897e+91
124;4.9999999999999996e+92
126;1.5811388300841896e+94
128;5e+95
130;1.5811388300841897e+97
132;5e+98
134;1.5811388300841895e+100
136;5.0000000000000005e+101
138;1.5811388300841897e+103
140;5.0000000000000003e+104
142;1.5811388300841897e+106
144;5e+107
146;1.5811388300841896e+109
148;5.0000000000000005e+110
150;1.5811388300841896e+112
152;5e+113
154;1.5811388300841897e+115
156;5e+116
158;1.5811388300841895e+118
160;5e+119
162;1.5811388300841895e+121
164;5e+122
166;1.5811388300841897e+124
168;5e+125
170;1.5811388300841898e+127
172;5e+128
174;1.5811388300841896e+130
176;5e+131
178;1.5811388300841896e+133
180;5e+134
182;1.5811388300841897e+136
184;5e+137
186;1.5811388300841896e+139
188;5e+140
190;1.5811388300841897e+142
192;5e+143
194;1.5811388300841897e+145
196;5e+146
198;1.5811388300841896e+148
200;5e+149
202;1.5811388300841896e+151
204;5e+152
206;1.5811388300841896e+154
208;5e+155
210;1.5811388300841895e+157
212;5e+158
214;1.5811388300841895e+160
216;5e+161
218;1.5811388300841898e+163
220;5e+164
222;1.5811388300841898e+166
224;5e+167
226;1.5811388300841897e+169
228;5e+170
230;1.58113883008419e+172
232;5e+173
234;1.5811388300841898e+175
236;5e+176
238;1.5811388300841897e+178
240;5e+179
242;1.5811388300841898e+181
244;5.0000000000000003e+182
246;1.5811388300841898e+184
248;5e+185
250;1.5811388300841896e+187
252;5e+188
254;1.5811388300841895e+190
256;5e+191
258;1.5811388300841897e+193
260;5.0000000000000005e+194
262;1.5811388300841897e+196
264;5e+197
266;1.5811388300841897e+199
268;5e+200
270;1.5811388300841898e+202
272;5e+203
274;1.5811388300841895e+205
276;5e+206
278;1.5811388300841896e+208
280;5.0000000000000004e+209
282;1.5811388300841896e+211
284;5.000000000000001e+212
286;1.5811388300841897e+214
288;5e+215
290;1.5811388300841897e+217
292;5e+218
294;1.5811388300841897e+220
296;5e+221
298;1.5811388300841896e+223
300;5.0000000000000005e+224
302;1.5811388300841898e+226
304;5e+227
306;1.5811388300841896e+229
308;5e+230
