2;10.000000000000002
4;100.00000000000004
6;999.9999999999998
8;10000.00000000001
10;100000.00000000001
12;999999.9999999995
14;10000000.000000006
16;100000000.00000018
18;999999999.9999993
20;10000000000.000004
22;100000000000.00015
24;999999999999.999
26;10000000000000.002
28;100000000000000.12
30;999999999999998.9
32;1.0000000000000034e+16
34;1.000000000000001e+17
36;9.999999999999986e+17
38;1.0000000000000033e+19
40;1.0000000000000008e+20
42;9.999999999999983e+20
44;1.000000000000003e+22
46;1.0000000000000006e+23
48;9.999999999999981e+23
50;1.0000000000000027e+25
52;1.0000000000000004e+26
54;9.999999999999978e+26
56;1.0000000000000026e+28
58;9.99999999999993e+28
60;9.999999999999976e+29
62;1.0000000000000023e+31
64;1.0000000000000069e+32
66;9.999999999999974e+32
68;1.000000000000002e+34
70;1.0000000000000068e+35
72;9.999999999999971e+35
74;1.0000000000000018e+37
76;1.0000000000000064e+38
78;9.999999999999969e+38
80;1.0000000000000016e+40
82;1.0000000000000062e+41
84;9.999999999999966e+41
86;1.0000000000000014e+43
88;1.000000000000006e+44
90;9.999999999999964e+44
92;1.0000000000000011e+46
94;1.0000000000000057e+47
96;9.999999999999961e+47
98;1.0000000000000009e+49
100;1.0000000000000055e+50
102;9.99999999999996e+50
104;1.0000000000000007e+52
106;1.0000000000000053e+53
108;9.999999999999957e+53
110;1.0000000000000004e+55
112;1.000000000000005e+56
114;9.999999999999955e+56
116;9.99999999999986e+57
118;1.0000000000000048e+59
120;9.999999999999953e+59
122;1.0000000000000141e+61
124;1.0000000000000046e+62
126;9.99999999999995e+62
128;1.0000000000000139e+64
130;1.0000000000000043e+65
132;9.999999999999947e+65
134;1.0000000000000136e+67
136;1.0000000000000041e+68
138;9.999999999999945e+68
140;1.0000000000000134e+70
142;1.0000000000000038e+71
144;9.999999999999943e+71
146;1.0000000000000132e+73
148;1.0000000000000036e+74
150;9.999999999999941e+74
152;1.0000000000000129e+76
154;1.0000000000000035e+77
156;9.999999999999938e+77
158;1.0000000000000126e+79
160;1.0000000000000032e+80
162;9.999999999999936e+80
164;1.0000000000000124e+82
166;1.0000000000000029e+83
168;9.999999999999934e+83
170;1.0000000000000123e+85
172;1.0000000000000026e+86
174;9.999999999999931e+86
176;1.000000000000012e+88
178;1.0000000000000024e+89
180;9.999999999999928e+89
182;1.0000000000000118e+91
184;1.0000000000000022e+92
186;9.999999999999926e+92
188;1.0000000000000115e+94
190;1.000000000000002e+95
192;9.999999999999925e+95
194;1.0000000000000113e+97
196;1.0000000000000017e+98
198;9.999999999999922e+98
200;1.000000000000011e+100
202;1.0000000000000015e+101
204;9.999999999999919e+101
206;1.0000000000000107e+103
208;1.0000000000000013e+104
210;9.999999999999917e+104
212;1.0000000000000105e+106
214;1.000000000000001e+107
216;9.999999999999914e+107
218;1.0000000000000104e+109
220;1.0000000000000009e+110
222;9.999999999999913e+110
224;1.0000000000000102e+112
226;1.0000000000000005e+113
228;9.99999999999991e+113
230;9.999999999999814e+114
232;9.999999999999718e+115
234;1.0000000000000192e+117
236;1.0000000000000096e+118
238;1.0000000000000001e+119
240;9.999999999999905e+119
242;9.99999999999981e+120
244;1.0000000000000283e+122
246;1.0000000000000188e+123
248;1.0000000000000091e+124
250;9.999999999999995e+124
252;9.9999999999999e+125
254;9.999999999999805e+126
256;1.0000000000000278e+128
258;1.0000000000000182e+129
260;1.0000000000000087e+130
262;9.999999999999991e+130
264;9.999999999999896e+131
266;9.9999999999998e+132
268;1.0000000000000274e+134
270;1.0000000000000177e+135
272;1.0000000000000082e+136
274;9.999999999999986e+136
276;9.999999999999891e+137
278;9.999999999999795e+138
280;1.000000000000027e+140
282;1.0000000000000173e+141
284;1.0000000000000078e+142
286;9.99999999999998e+142
288;9.999999999999886e+143
290;9.99999999999979e+144
292;1.0000000000000263e+146
294;1.0000000000000168e+147
296;1.0000000000000073e+148
298;9.999999999999977e+148
300;9.999999999999882e+149
302;9.999999999999786e+150
304;1.0000000000000259e+152
306;1.0000000000000164e+153
308;1.0000000000000067e+154
310;9.999999999999973e+154
312;9.999999999999876e+155
314;1.000000000000035e+157
316;1.0000000000000254e+158
318;1.000000000000016e+159
320;9.999999999999494e+159
322;9.999999999999968e+160
324;9.999999999999872e+161
326;1.0000000000000345e+163
328;9.99999999999968e+163
330;9.999999999999586e+164
332;9.99999999999949e+165
334;9.999999999999962e+166
336;9.999999999999867e+167
338;9.999999999999771e+168
340;9.999999999999676e+169
342;1.000000000000015e+171
344;1.0000000000000054e+172
346;9.999999999999958e+172
348;9.999999999999862e+173
