10;0.07564027099999748;0.142272896999998;0.09955604850001691
20;0.17216759799998727;0.4082220969999071;0.2558808434999946
30;0.29094422100001793;0.7654882110000472;0.4551937860999942
40;0.44496490699998503;1.8168871419999277;0.7806842576999997
50;0.5385473829999228;4.196054835999917;1.3026986599999646
60;1.044688812000004;4.584883846000025;2.151433417699991
70;0.9470330110000305;8.327911502999996;2.9259905897999827
80;1.4502025760000379;10.750867706000008;4.5960013039999925
90;3.6964209730001585;18.682249674000104;6.912617502300032
100;1.6702002919998904;9.790127428999995;6.0571873355000205
110;2.4829728820000128;25.25497899700008;10.270080144600024
120;4.104815357999996;44.779982618000076;12.111406894499964
130;4.411905928999886;81.86916369099981;21.477165820899973
140;4.125957988000209;120.84314333399993;51.26506903259999
150;5.6212010309996;145.58329863300014;37.41155143240003
160;7.088242737999735;86.79412542;31.51570232439999
170;6.702500450000116;69.22443954900018;37.72375770359999
180;7.637457532000099;108.2267302260002;48.59326057290004
190;9.553493204999995;195.1514982450003;66.46762194849998
200;25.655539443000634;180.6489869090001;137.38123919339986
210;14.563821596000707;347.5577313670001;140.58763522610033
220;22.58870395899976;429.7066128569995;126.07538138030004
230;37.133450138000626;337.45550561100026;120.0168384134
240;37.880737171000874;731.6418328670006;232.47613183919984
250;14.692643541999132;604.6574272609996;179.1932029657002
260;48.10619003699867;620.8148359009992;237.6013581686995
270;44.95409194700187;461.70403157500186;203.93920987699985
280;64.28301702799945;497.5660796560005;276.1256384300999
